step,epoch,batch,loss,cls_loss,ra_loss,lr
22240,5,3232,34.91794204711914,0.1793912649154663,34.73855209350586,0.0001
22260,5,3252,34.80486297607422,0.06605714559555054,34.738807678222656,0.0001
22280,5,3272,34.893592834472656,0.155012309551239,34.73857879638672,0.0001
22300,5,3292,34.85472106933594,0.11614404618740082,34.73857879638672,0.0001
22320,5,3312,34.84627151489258,0.10755594819784164,34.73871612548828,0.0001
22340,5,3332,34.87054443359375,0.13200291991233826,34.73854064941406,0.0001
22360,5,3352,34.89146041870117,0.15286599099636078,34.73859405517578,0.0001
22380,5,3372,34.80415725708008,0.065559521317482,34.73859786987305,0.0001
22400,5,3392,35.025238037109375,0.2866780757904053,34.73855972290039,0.0001
22420,5,3412,34.93870544433594,0.20016640424728394,34.73854064941406,0.0001
22440,5,3432,34.966102600097656,0.22727954387664795,34.73882293701172,0.0001
22460,5,3452,34.805904388427734,0.06732174754142761,34.738582611083984,0.0001
22480,5,3472,34.929344177246094,0.19078560173511505,34.73855972290039,0.0001
22500,5,3492,34.87540817260742,0.13686197996139526,34.73854446411133,0.0001
22520,5,3512,35.013729095458984,0.2751798629760742,34.738548278808594,0.0001
22540,5,3532,34.833831787109375,0.09521298855543137,34.738616943359375,0.0001
22560,5,3552,35.00859451293945,0.2699967920780182,34.73859786987305,0.0001
22580,5,3572,34.882938385009766,0.14437612891197205,34.738563537597656,0.0001
22600,5,3592,34.988975524902344,0.25036710500717163,34.738609313964844,0.0001
22620,5,3612,34.846553802490234,0.107960045337677,34.73859405517578,0.0001
22640,5,3632,34.862911224365234,0.12437400966882706,34.7385368347168,0.0001
22660,5,3652,35.14424133300781,0.40563327074050903,34.738609313964844,0.0001
22680,5,3672,34.84541320800781,0.10681170970201492,34.73860168457031,0.0001
22700,5,3692,34.8156852722168,0.07711558789014816,34.73857116699219,0.0001
22720,5,3712,34.959171295166016,0.22064390778541565,34.738529205322266,0.0001
22740,5,3732,35.02299880981445,0.2843985855579376,34.73860168457031,0.0001
22760,5,3752,35.04867172241211,0.3100019097328186,34.738670349121094,0.0001
22780,5,3772,34.91006851196289,0.17155668139457703,34.73851013183594,0.0001
22800,5,3792,34.95909881591797,0.22053930163383484,34.73855972290039,0.0001
22820,5,3812,34.91547775268555,0.17695091664791107,34.738525390625,0.0001
22840,5,3832,34.88273620605469,0.1441275030374527,34.738609313964844,0.0001
22860,5,3852,34.892398834228516,0.15383997559547424,34.73855972290039,0.0001
22880,5,3872,34.949405670166016,0.21084418892860413,34.73855972290039,0.0001
22900,5,3892,34.915706634521484,0.17717179656028748,34.73853302001953,0.0001
22920,5,3912,34.8841438293457,0.14547432959079742,34.738670349121094,0.0001
22940,5,3932,34.964603424072266,0.22598782181739807,34.738616943359375,0.0001
22960,5,3952,34.93524932861328,0.1966170221567154,34.73863220214844,0.0001
22980,5,3972,34.94847869873047,0.20992641150951385,34.73855209350586,0.0001
23000,5,3992,35.099365234375,0.36074110865592957,34.738624572753906,0.0001
23020,5,4012,34.88162612915039,0.14306296408176422,34.738563537597656,0.0001
23040,5,4032,35.34769058227539,0.6091576814651489,34.73853302001953,0.0001
23060,5,4052,34.987091064453125,0.24852485954761505,34.73856735229492,0.0001
23080,5,4072,34.95935821533203,0.22081056237220764,34.738548278808594,0.0001
23100,5,4092,34.999114990234375,0.26060158014297485,34.7385139465332,0.0001
23120,5,4112,34.960914611816406,0.22237655520439148,34.7385368347168,0.0001
23140,5,4132,34.835472106933594,0.09694190323352814,34.738529205322266,0.0001
23160,5,4152,34.98472595214844,0.24614575505256653,34.73857879638672,0.0001
23180,5,4172,34.991249084472656,0.2527127265930176,34.7385368347168,0.0001
23200,5,4192,34.90389633178711,0.16532441973686218,34.73857116699219,0.0001
23220,5,4212,34.87382888793945,0.13506805896759033,34.73876190185547,0.0001
23240,5,4232,34.84426498413086,0.10565745830535889,34.738609313964844,0.0001
23260,5,4252,34.88125228881836,0.14263877272605896,34.73861312866211,0.0001
23280,5,4272,34.98884963989258,0.2502722442150116,34.73857879638672,0.0001
23300,5,4292,34.891658782958984,0.15253138542175293,34.73912811279297,0.0001
23320,5,4312,35.13665008544922,0.39811670780181885,34.73853302001953,0.0001
23340,5,4332,34.880733489990234,0.14216798543930054,34.73856735229492,0.0001
23360,5,4352,35.02227020263672,0.28372257947921753,34.738548278808594,0.0001
23380,5,4372,34.86897659301758,0.13044419884681702,34.73853302001953,0.0001
23400,5,4392,35.0461311340332,0.30757659673690796,34.738555908203125,0.0001
23420,5,4412,34.97091293334961,0.23238570988178253,34.738525390625,0.0001
23440,5,4432,34.855796813964844,0.11719577014446259,34.73860168457031,0.0001
23460,5,4452,35.06448745727539,0.3259614109992981,34.738525390625,0.0001
23480,5,4472,34.96843338012695,0.22989366948604584,34.73854064941406,0.0001
23500,5,4492,34.90855026245117,0.17004498839378357,34.73850631713867,0.0001
23520,5,4512,34.87038803100586,0.13183975219726562,34.738548278808594,0.0001
23540,5,4532,35.075958251953125,0.33745497465133667,34.738502502441406,0.0001
23560,5,4552,34.91826248168945,0.17972297966480255,34.73854064941406,0.0001
23580,5,4572,34.88684844970703,0.1483224630355835,34.738525390625,0.0001
23600,5,4592,34.817264556884766,0.0787515938282013,34.7385139465332,0.0001
23620,5,4612,34.932151794433594,0.19358667731285095,34.738563537597656,0.0001
23640,5,4632,34.88486862182617,0.14621591567993164,34.738651275634766,0.0001
23660,5,4652,34.83738327026367,0.09887708723545074,34.73850631713867,0.0001
23680,5,4672,34.93362045288086,0.19509091973304749,34.738529205322266,0.0001
23700,5,4692,34.96210479736328,0.22357667982578278,34.738529205322266,0.0001
23720,5,4712,34.89509582519531,0.15657836198806763,34.73851776123047,0.0001
23740,5,4732,34.942359924316406,0.20371389389038086,34.7386474609375,0.0001
23760,5,4752,34.83254623413086,0.09392999857664108,34.738616943359375,0.0001
